size_group,estimand,radius,metric,n_base_defined,estimate,ci_low,ci_high
t_8_16,o2m_pre_topk,0.03125,returned_to_base_after_boundary_rate,25230,0.0017434509317418231,0.0012191314614873638,0.002307766052021253
t_8_16,o2m_pre_topk,0.03125,endpoint_changed_without_recorded_boundary_rate,25230,0.0,0.0,0.0
t_8_16,o2m_assigned_positive,0.03125,ever_boundary_rate,24951,0.10797685302186054,0.09984404762106465,0.11661797315728178
t_8_16,o2m_assigned_positive,0.03125,endpoint_changed_rate,24951,0.10629371318964762,0.09834025123923089,0.11476561592248644
t_8_16,o2m_assigned_positive,0.03125,ever_and_endpoint_changed_rate,24951,0.10629371318964762,0.09834025123923089,0.11476561592248644
t_8_16,o2m_assigned_positive,0.03125,returned_to_base_after_boundary_rate,24951,0.0016831398322129081,0.0011635879595961556,0.0022638600281775
t_8_16,o2m_assigned_positive,0.03125,endpoint_changed_without_recorded_boundary_rate,24951,0.0,0.0,0.0
s_16_32,o2o,0.03125,ever_boundary_rate,3945,0.01419935864564699,0.008380031047875342,0.021817755266494623
s_16_32,o2o,0.03125,endpoint_changed_rate,3945,0.01419935864564699,0.008380031047875342,0.021817755266494623
s_16_32,o2o,0.03125,ever_and_endpoint_changed_rate,3945,0.01419935864564699,0.008380031047875342,0.021817755266494623
s_16_32,o2o,0.03125,returned_to_base_after_boundary_rate,3945,0.0,0.0,0.0
s_16_32,o2o,0.03125,endpoint_changed_without_recorded_boundary_rate,3945,0.0,0.0,0.0
s_16_32,o2m_legacy,0.03125,ever_boundary_rate,3945,0.20045873059082706,0.1698970864903709,0.22950563988007572
s_16_32,o2m_legacy,0.03125,endpoint_changed_rate,3945,0.1979231308326758,0.16829831826591762,0.22623102657158595
s_16_32,o2m_legacy,0.03125,ever_and_endpoint_changed_rate,3945,0.1979231308326758,0.16829831826591762,0.22623102657158595
s_16_32,o2m_legacy,0.03125,returned_to_base_after_boundary_rate,3945,0.0025355997581512483,0.0009168743028269835,0.004520061987435163
s_16_32,o2m_legacy,0.03125,endpoint_changed_without_recorded_boundary_rate,3945,0.0,0.0,0.0
s_16_32,o2m_pre_topk,0.03125,ever_boundary_rate,3945,0.20045873059082706,0.1698970864903709,0.22950563988007572
s_16_32,o2m_pre_topk,0.03125,endpoint_changed_rate,3945,0.1979231308326758,0.16829831826591762,0.22623102657158595
s_16_32,o2m_pre_topk,0.03125,ever_and_endpoint_changed_rate,3945,0.1979231308326758,0.16829831826591762,0.22623102657158595
s_16_32,o2m_pre_topk,0.03125,returned_to_base_after_boundary_rate,3945,0.0025355997581512483,0.0009168743028269835,0.004520061987435163
s_16_32,o2m_pre_topk,0.03125,endpoint_changed_without_recorded_boundary_rate,3945,0.0,0.0,0.0
s_16_32,o2m_assigned_positive,0.03125,ever_boundary_rate,3945,0.19995161063919675,0.16964647227452412,0.2289125091007263
s_16_32,o2m_assigned_positive,0.03125,endpoint_changed_rate,3945,0.19741601088104554,0.16795201774920943,0.22567121044429367
s_16_32,o2m_assigned_positive,0.03125,ever_and_endpoint_changed_rate,3945,0.19741601088104554,0.16795201774920943,0.22567121044429367
s_16_32,o2m_assigned_positive,0.03125,returned_to_base_after_boundary_rate,3945,0.0025355997581512483,0.0009168743028269835,0.004520061987435163
s_16_32,o2m_assigned_positive,0.03125,endpoint_changed_without_recorded_boundary_rate,3945,0.0,0.0,0.0
all,o2o,0.0625,ever_boundary_rate,28937,0.034453798798804225,0.030435040911054142,0.03922990775780685
all,o2o,0.0625,endpoint_changed_rate,28937,0.03414261236485032,0.030155586480959957,0.0388481280656408
all,o2o,0.0625,ever_and_endpoint_changed_rate,28937,0.03414261236485032,0.030155586480959957,0.0388481280656408
all,o2o,0.0625,returned_to_base_after_boundary_rate,28937,0.00031118643395390815,0.00011993473801673066,0.0005351472285422695
all,o2o,0.0625,endpoint_changed_without_recorded_boundary_rate,28937,0.0,0.0,0.0
all,o2m_legacy,0.0625,ever_boundary_rate,29164,0.20721316945633456,0.19366659877564177,0.22177069034023394
all,o2m_legacy,0.0625,endpoint_changed_rate,29164,0.20351086133983123,0.19010817514242254,0.2177219017470729
all,o2m_legacy,0.0625,ever_and_endpoint_changed_rate,29164,0.20351086133983123,0.19010817514242254,0.2177219017470729
all,o2m_legacy,0.0625,returned_to_base_after_boundary_rate,29164,0.003702308116503305,0.0029959150361700414,0.0044762050648326085
all,o2m_legacy,0.0625,endpoint_changed_without_recorded_boundary_rate,29164,0.0,0.0,0.0
all,o2m_pre_topk,0.0625,ever_boundary_rate,29164,0.20721316945633456,0.19366659877564177,0.22177069034023394
all,o2m_pre_topk,0.0625,endpoint_changed_rate,29164,0.20351086133983123,0.19010817514242254,0.2177219017470729
all,o2m_pre_topk,0.0625,ever_and_endpoint_changed_rate,29164,0.20351086133983123,0.19010817514242254,0.2177219017470729
all,o2m_pre_topk,0.0625,returned_to_base_after_boundary_rate,29164,0.003702308116503305,0.0029959150361700414,0.0044762050648326085
all,o2m_pre_topk,0.0625,endpoint_changed_without_recorded_boundary_rate,29164,0.0,0.0,0.0
all,o2m_assigned_positive,0.0625,ever_boundary_rate,28885,0.2066555467462768,0.19224525704068146,0.22165415842955327
all,o2m_assigned_positive,0.0625,endpoint_changed_rate,28885,0.2029864374524465,0.18882718178450442,0.21774364424242093
all,o2m_assigned_positive,0.0625,ever_and_endpoint_changed_rate,28885,0.2029864374524465,0.18882718178450442,0.21774364424242093
all,o2m_assigned_positive,0.0625,returned_to_base_after_boundary_rate,28885,0.0036691092938303154,0.0029575284101086043,0.004454769886130306
all,o2m_assigned_positive,0.0625,endpoint_changed_without_recorded_boundary_rate,28885,0.0,0.0,0.0
t_8_16,o2o,0.0625,ever_boundary_rate,25003,0.03503456512999188,0.031154848597588748,0.03913830571182632
t_8_16,o2o,0.0625,endpoint_changed_rate,25003,0.03467436448752083,0.030878293680330536,0.03873254348765428
t_8_16,o2o,0.0625,ever_and_endpoint_changed_rate,25003,0.03467436448752083,0.030878293680330536,0.03873254348765428
t_8_16,o2o,0.0625,returned_to_base_after_boundary_rate,25003,0.0003602006424710482,0.00014153779393330656,0.0006138008892711808
t_8_16,o2o,0.0625,endpoint_changed_without_recorded_boundary_rate,25003,0.0,0.0,0.0
t_8_16,o2m_legacy,0.0625,ever_boundary_rate,25230,0.18902091982359745,0.1771508394216048,0.20150207656005525
t_8_16,o2m_legacy,0.0625,endpoint_changed_rate,25230,0.185613879114537,0.17387279433793867,0.19805568435394766
t_8_16,o2m_legacy,0.0625,ever_and_endpoint_changed_rate,25230,0.185613879114537,0.17387279433793867,0.19805568435394766
t_8_16,o2m_legacy,0.0625,returned_to_base_after_boundary_rate,25230,0.003407040709060466,0.0026746234640365944,0.004206399927725212
t_8_16,o2m_legacy,0.0625,endpoint_changed_without_recorded_boundary_rate,25230,0.0,0.0,0.0
t_8_16,o2m_pre_topk,0.0625,ever_boundary_rate,25230,0.18902091982359745,0.1771508394216048,0.20150207656005525
t_8_16,o2m_pre_topk,0.0625,endpoint_changed_rate,25230,0.185613879114537,0.17387279433793867,0.19805568435394766
t_8_16,o2m_pre_topk,0.0625,ever_and_endpoint_changed_rate,25230,0.185613879114537,0.17387279433793867,0.19805568435394766
t_8_16,o2m_pre_topk,0.0625,returned_to_base_after_boundary_rate,25230,0.003407040709060466,0.0026746234640365944,0.004206399927725212
t_8_16,o2m_pre_topk,0.0625,endpoint_changed_without_recorded_boundary_rate,25230,0.0,0.0,0.0
t_8_16,o2m_assigned_positive,0.0625,ever_boundary_rate,24951,0.1882524178275748,0.17547452303327002,0.20141272271986957
t_8_16,o2m_assigned_positive,0.0625,endpoint_changed_rate,24951,0.1848871128162069,0.1723400222095219,0.19776439498055273
t_8_16,o2m_assigned_positive,0.0625,ever_and_endpoint_changed_rate,24951,0.1848871128162069,0.1723400222095219,0.19776439498055273
t_8_16,o2m_assigned_positive,0.0625,returned_to_base_after_boundary_rate,24951,0.003365305011367905,0.002638844328329538,0.004184776538727187
t_8_16,o2m_assigned_positive,0.0625,endpoint_changed_without_recorded_boundary_rate,24951,0.0,0.0,0.0
s_16_32,o2o,0.0625,ever_boundary_rate,3934,0.030766569951691625,0.02024030866303243,0.04485344447020933
s_16_32,o2o,0.0625,endpoint_changed_rate,3934,0.030766569951691625,0.02024030866303243,0.04485344447020933
s_16_32,o2o,0.0625,ever_and_endpoint_changed_rate,3934,0.030766569951691625,0.02024030866303243,0.04485344447020933
s_16_32,o2o,0.0625,returned_to_base_after_boundary_rate,3934,0.0,0.0,0.0
s_16_32,o2o,0.0625,endpoint_changed_without_recorded_boundary_rate,3934,0.0,0.0,0.0
s_16_32,o2m_legacy,0.0625,ever_boundary_rate,3934,0.32376077221372535,0.2874523383920886,0.3565083140487755
s_16_32,o2m_legacy,0.0625,endpoint_changed_rate,3934,0.3181668504043269,0.28237481305143514,0.35045009844741676
s_16_32,o2m_legacy,0.0625,ever_and_endpoint_changed_rate,3934,0.3181668504043269,0.28237481305143514,0.35045009844741676
s_16_32,o2m_legacy,0.0625,returned_to_base_after_boundary_rate,3934,0.005593921809398477,0.003552808355835958,0.008126716884431404
s_16_32,o2m_legacy,0.0625,endpoint_changed_without_recorded_boundary_rate,3934,0.0,0.0,0.0
s_16_32,o2m_pre_topk,0.0625,ever_boundary_rate,3934,0.32376077221372535,0.2874523383920886,0.3565083140487755
s_16_32,o2m_pre_topk,0.0625,endpoint_changed_rate,3934,0.3181668504043269,0.28237481305143514,0.35045009844741676
s_16_32,o2m_pre_topk,0.0625,ever_and_endpoint_changed_rate,3934,0.3181668504043269,0.28237481305143514,0.35045009844741676
s_16_32,o2m_pre_topk,0.0625,returned_to_base_after_boundary_rate,3934,0.005593921809398477,0.003552808355835958,0.008126716884431404
s_16_32,o2m_pre_topk,0.0625,endpoint_changed_without_recorded_boundary_rate,3934,0.0,0.0,0.0
s_16_32,o2m_assigned_positive,0.0625,ever_boundary_rate,3934,0.3232522338674164,0.2870519806962842,0.3558803220194719
s_16_32,o2m_assigned_positive,0.0625,endpoint_changed_rate,3934,0.3176583120580179,0.28223938196388704,0.3497684723549006
s_16_32,o2m_assigned_positive,0.0625,ever_and_endpoint_changed_rate,3934,0.3176583120580179,0.28223938196388704,0.3497684723549006
s_16_32,o2m_assigned_positive,0.0625,returned_to_base_after_boundary_rate,3934,0.005593921809398477,0.003552808355835958,0.008126716884431404
s_16_32,o2m_assigned_positive,0.0625,endpoint_changed_without_recorded_boundary_rate,3934,0.0,0.0,0.0
