image_id,gt_id,class_id,width,height,area,equivalent_side,size_bin,stratum,sampling_weight,normalized_kappa,shift_pixels,shift_pixels_x,shift_pixels_y,o2o_active,o2o_runner,o2o_margin,o2m_rank,o2m_runner,o2m_margin,o2m_positive_count,q_active,active_ciou,active_class_score,active_stride,legal_directions,o2o_fragile,o2m_fragile,o2o_flip_rate,o2m_flip_rate,common_valid_margin
0000001_03499_d_0000006,0,3,18.7503662109375,28.33331298828125,531.2599944993854,23.049077953345236,s_16_32,t_and_s,1.7922535211267607,0.0625,1.4405673720840773,1.4405673720840773,1.4405673720840773,4150,4151,0.9991426897416842,4050,4150,0.06673891837805435,10,0.5531012415885925,0.9127918481826782,0.914425253868103,8,4,0,1,0.0,0.5,1
0000001_03499_d_0000006,1,3,18.3336181640625,20.83319091796875,381.9477674290538,19.543484014603276,s_16_32,t_and_s,1.7922535211267607,0.0625,1.2214677509127048,1.2214677509127048,1.2214677509127048,3853,3954,0.9918097461346327,3854,3954,0.034402414169279846,6,0.5463312864303589,0.9118539690971375,0.9032514095306396,8,4,0,1,0.0,0.25,1
0000001_03499_d_0000006,3,3,35.8336181640625,26.2498779296875,940.6281025856733,30.66966094670225,s_16_32,t_and_s,1.7922535211267607,0.0625,1.9168538091688907,1.9168538091688907,1.9168538091688907,4540,11121,0.9983136637371296,4540,11120,0.015082391356758257,10,0.13023439049720764,0.7425670623779297,0.6034248471260071,8,4,0,1,0.0,0.75,1
0000001_03499_d_0000006,5,3,22.08319091796875,42.08355712890625,929.3392265848815,30.485065631959554,s_16_32,t_and_s,1.7922535211267607,0.0625,1.905316601997472,1.905316601997472,1.905316601997472,5745,5845,0.15522647958325275,5745,5746,0.05258338214531376,10,0.6051101088523865,0.9463592767715454,0.7095717191696167,8,4,0,1,0.0,0.5,1
0000001_03499_d_0000006,6,3,25.8336181640625,35.4168701171875,914.9458991736174,30.248072652214013,s_16_32,t_and_s,1.7922535211267607,0.0625,1.8905045407633758,1.8905045407633758,1.8905045407633758,6544,6645,0.9978914109184251,6445,6545,0.004345920027197509,10,0.3099444806575775,0.8323593139648438,0.8686357140541077,8,4,0,1,0.0,0.25,1
0000001_03499_d_0000006,10,9,9.1663818359375,17.0833740234375,156.59272934496403,12.513701664374295,t_8_16,t_and_s,1.7922535211267607,0.0625,0.7821063540233935,0.7821063540233935,0.7821063540233935,6849,11724,0.9338987369683995,6849,11724,0.6766667321256115,2,0.09652139246463776,0.7003084421157837,0.6695374846458435,8,4,0,0,0.0,0.0,1
0000001_03499_d_0000006,11,0,7.5,12.50006103515625,93.75045776367188,9.682482004304056,t_8_16,t_and_s,1.7922535211267607,0.0625,0.6051551252690035,0.6051551252690035,0.6051551252690035,4233,4332,0.37211222269481165,4232,4332,0.14469751645680218,5,0.018853722140192986,0.6783847212791443,0.03741807863116264,8,4,1,1,0.5,0.5,1
0000001_03499_d_0000006,12,6,20.0,13.33349609375,266.669921875,16.33003128824314,s_16_32,t_and_s,1.7922535211267607,0.0625,1.0206269555151963,1.0206269555151963,1.0206269555151963,4534,11116,0.9018610241313495,4534,11117,0.033800625086862005,6,0.02444334700703621,0.7733343243598938,0.013059120625257492,8,4,0,1,0.0,0.5,1
0000001_03499_d_0000006,13,3,33.75048828125,13.33349609375,450.012003660202,21.213486362693946,s_16_32,t_and_s,1.7922535211267607,0.0625,1.3258428976683716,1.3258428976683716,1.3258428976683716,3156,3055,0.9939976487878817,3155,10777,0.03887964099044692,10,0.5894518494606018,0.9221553802490234,0.9188560247421265,8,4,0,1,0.0,0.5,1
0000001_03499_d_0000006,14,3,27.91680908203125,12.5001220703125,348.96352133899927,18.68056533777817,s_16_32,t_and_s,1.7922535211267607,0.0625,1.1675353336111356,1.1675353336111356,1.1675353336111356,3061,10780,0.9873708798468184,10781,10780,0.05303226535769054,6,0.36614739894866943,0.854936420917511,0.8792372345924377,8,4,0,1,0.0,0.25,1
